id_bnb,id_rpls,distance
182,7298,35.761396311703116
183,20907,41.41568660693986
184,212144,63.07510965866784
185,1042,105.12938435214042
186,191377,37.52779309645782
187,715,45.1440705193105
188,181137,50.47211144906327
189,212385,52.19320077871541
190,67871,32.47100049984486
191,157521,63.78766656526893
192,1655,77.85067429769798
193,13537,57.608157745681105
194,14009,69.43776680414105
195,66536,91.42775556307771
196,117776,418.2860254555572
197,15402,38.05510892708943
198,15603,13.87347206287725
199,185207,35.843165570100425
200,1246,70.18701702946416
201,8718,242.76350077999402
202,6640,21.29253091591308
203,17566,69.9722635577494
204,182886,83.66012592416797
205,183058,17.121208297361427
206,185207,27.709211617952064
207,153898,9.457393089301043
208,152827,4.927427705483812
209,25378,20.96973158235439
210,220868,7.784411902336072
211,219353,53.40250322470802
212,27197,23.484413324991998
213,859,80.60892192335571
214,12244,14.9234855094836
215,153914,117.37498743200413
216,147872,26.66160635566063
217,8860,58.54279397478986
218,159050,49.69952501950746
219,14825,82.29997924909296
220,2786,76.70452978293774
221,1826,45.87212473024233
222,17325,47.2512401189074
223,696,35.88184671857177
224,191336,6.4696608972062215
225,89141,153.82508228090222
226,146326,23.526749487057945
227,120065,86.69662036234297
228,2630,57.373033194848176
229,132143,176.19363369498814
230,185117,83.40927029052175
231,198434,63.185013597086716
232,11060,92.04027863830929
233,77134,34.9141874147009
234,157839,8.264921862387759
235,8946,180.5222666845836
236,12538,55.06098293401704
237,154084,94.90189022800732
238,116964,91.0948660946355
239,6979,40.59587172546632
240,147676,41.3145966785188
241,223791,11.026216745811933
242,198717,74.8496425543602
243,24276,66.11588285225088
244,2198,66.34131138030044
245,117903,38.846505842507575
246,225336,35.10955836387937
247,1272,59.91567791565749
248,106803,165.89726518425562
249,2159,26.130942945445298
250,25069,13.863050124664928
251,125059,164.95586193911188
252,9159,267.5354310106852
253,66439,15.157218324793995
254,137297,49.51072262084155
255,213394,74.01484413773741
256,64505,15.771283243714905
257,182549,40.09390325560288
258,162618,15.160824126027613
259,8701,145.4881707332373
260,15411,26.434839446262302
261,17535,70.31165613359705
262,17439,42.560845028765335
263,2662,52.58019915885397
264,7198,175.1318310189977
265,51823,41.57508060509411
266,155425,11.89628423945256
267,87087,56.36599914054965
268,2472,72.16884670880613
269,70041,77.04413514660081
270,9538,32.92895425029735
271,8430,122.52729422776012
272,123027,27.628583196071247
273,27578,71.25585630132855
274,157293,83.883373270955
275,112676,152.28927009941748
276,42127,45.02196080709157
277,144775,14.83830345632849
278,24057,68.99719432225099
279,6508,18.64615018121295
280,135984,109.47680252642618
281,163296,42.654304829656475
282,155805,80.42366272521961
283,153458,27.717064708696174
284,5004,11.453078983009224
285,208168,115.68787770782288
286,4881,64.89765487110449
287,3199,61.141924577181854
288,12355,78.05110085705289
289,86842,133.1928322502865
290,8231,58.912406489694575
291,1190,57.30815295494408
292,5919,77.07166592059673
293,15835,16.74231353372779
294,22283,93.01039851560995
295,8852,137.8417179976466
296,24513,55.713530348419454
297,147058,201.503355867493
298,10072,186.0487264800876
299,43662,41.93620152813419
300,189761,60.526641489168895
301,26293,30.86682639786353
302,136856,53.05040766096238
303,9772,96.37488898031131
304,24578,43.82173777892466
305,8244,177.30002206624593
306,2786,92.66756951504792
307,112469,174.99374333290214
308,149404,49.32936184746096
309,155357,77.40700840559771
310,8821,112.31371648609252
311,2832,36.089810855992745
312,1495,30.46753598188773
313,127906,94.73939077791759
314,204583,28.8010719468326
315,94599,42.821609111824046
316,22307,100.31158446350949
317,179768,44.68265886600809
318,5491,5.977983675703667
319,125078,128.62496551128214
320,118753,339.3286166792301
321,157832,9.98330440550057
322,150047,62.308186349986954
323,909,74.73089510385189
324,8860,101.07457810644541
325,17592,43.71353869763018
326,17448,45.32349418742942
327,223803,85.33279660158462
328,8824,312.6757747265971
329,27578,67.3974457977829
330,42136,78.54300737843866
331,193430,51.24903308848657
332,27585,72.35461314004496
333,17553,16.817601879364116
334,19570,56.497543081441314
335,2101,72.29796324302626
336,19555,112.79187412661636
337,191366,41.889586991064505
338,353,115.82239350197744
339,149464,155.84530745415174
340,16558,30.562728470368285
341,158954,105.96839326398802
342,5004,83.60397542793906
343,21561,48.95542637174716
344,713,104.1065701237853
345,197802,31.394017789045172
346,7716,98.74636239819851
347,111,61.81048417209251
348,17488,48.601895695699476
349,17200,67.16181807558225
350,25375,21.242794482548327
351,11060,100.4573372503969
352,108138,82.38973414374752
353,2795,153.3812896403211
354,113688,40.43519448135161
355,4810,161.6397857775863
356,8036,187.22417090115383
357,157262,77.98403683075286
358,26268,16.326853735576684
359,182999,44.304671154408894
360,8888,180.0285909754293
361,182886,49.26733462991472
362,144773,27.57338288424952
363,2796,49.30488401470559
364,8020,139.69591951319984
365,8028,224.18684450320401
366,4824,41.853316621792324
367,155238,56.16592533273922
368,696,370.217747953492
369,5985,85.08861488620754
370,146404,51.00209735814486
371,353,52.71513935573335
372,2118,60.47055552514742
373,859,55.067367528520535
374,4396,26.953264941417952
375,146165,33.758672114245485
376,157753,114.34506042766745
377,1495,53.35190412642926
378,24565,66.00076607354835
379,1314,36.88727782084711
380,15534,61.68854015322764
381,123036,226.69124135259412
382,10220,47.58974967077993
383,120290,326.0218407835561
384,5094,69.42637336387733
385,181954,16.569877577175415
386,157262,83.2349888453757
387,39942,49.25441852067264
388,1074,73.62905113042504
389,1868,15.535896343816846
390,129019,45.98681842903042
391,2651,39.486135136590036
392,136703,238.09018367815847
393,16918,27.14718774231995
394,8839,192.34725427207783
395,42641,9.130541151494812
396,5919,189.825339810664
397,7314,147.89783582225482
398,174943,26.031917040187217
399,55,78.13031385472394
400,222943,62.45827592197721
401,176127,79.03129701127487
402,211269,11.8005907232332
403,2647,67.0423119707805
404,133185,23.173420139142518
405,10844,32.93845659676945
406,157092,22.37601655649921
407,21824,42.09809222305991
408,8036,122.03247053892237
409,4787,74.78853149289179
410,26155,22.9626623284844
411,22059,40.36899084656702
412,8839,157.98509775415968
413,1221,114.84002280680625
414,2101,74.22335692620246
415,129334,8.367093212456258
416,70658,48.8023570133282
417,123967,122.78705858397612
418,19381,36.853743218815076
419,2735,31.424141264597427
420,132984,93.82748222660328
421,10316,75.50436299102464
422,187430,56.24802342371925
423,147058,171.9181903201076
424,170836,41.32871621157294
425,2278,27.384550144080478
426,8349,130.0451711103905
427,1343,158.86642990757426
428,13094,38.86598737746807
429,10834,52.53389556088344
430,27586,19.151791696673914
431,153995,32.52307277381909
432,2118,33.848622892075994
433,17758,17.520383981943375
434,859,102.89859944680045
435,84696,32.52543157227108
436,43029,113.66487960889464
437,21824,52.49056411801297
438,1826,130.51175816317513
439,24540,42.28291398948207
440,2278,35.27832125452227
441,56233,114.596710125549
442,117545,114.89520880786816
443,17722,5.260566237473198
444,511,5.111953922176134
445,24117,67.38388192983696
446,25615,48.75914800309768
447,21953,40.29878128170492
448,122959,8.246423714259164
449,21532,45.86489729571692
450,5968,45.81036726675459
451,7922,86.05518483566826
452,3862,89.11474425524462
453,183884,61.24706782806011
454,154671,83.7717468061939
455,191088,70.6503456224827
456,9697,169.61767489204698
457,8561,385.5410643969774
458,157120,64.9844560761623
459,17608,71.75440789029626
460,5919,226.242163630715
461,211045,39.661673181942795
462,116528,102.09346442646722
463,157105,63.501913222405186
464,23041,48.283098930895996
465,181954,22.712719076806213
466,212438,54.732302095051644
467,8313,145.45259232530555
468,212438,29.78325329556169
469,696,333.7825986715055
470,7361,30.486029393848863
471,8028,159.73968765868344
472,149464,49.91856010059901
473,153671,23.25626528699515
474,19570,69.66379747739367
475,87337,45.728215030062465
476,1412,17.56310153856958
477,8701,325.7540019943727
478,26456,6.294462592375751
479,39884,60.51310723456092
480,114958,41.71185164065685
481,5010,139.60165848633713
482,2546,46.06897155133195
483,233,6.965682776258005
484,7668,38.165524853647426
485,26190,29.05697113483985
486,8028,207.3866355256551
487,10893,57.59045654910786
488,188404,26.75265660277159
489,200973,21.397531733085387
490,1868,29.68922934819023
491,165211,31.411512894136337
492,12805,31.605256129591
493,153437,48.480038757642355
494,9098,43.361837104976615
495,4781,76.22745451019729
496,170748,31.81207509377121
497,94480,51.71732755351772
498,155634,55.130116807050975
499,8387,87.07494647214966
500,155805,62.276021619054745
501,23954,25.431819603610073
502,147558,63.217903770251105
503,20475,26.823514772095372
504,1315,66.94828517609045
505,8824,216.7127116883757
506,7388,69.79709726003516
507,38984,96.13222235284019
508,6937,322.50434743226873
509,10756,35.34774745955033
510,4009,73.73112650922872
511,2797,46.15145134930918
512,5010,50.29292887482651
513,7622,135.00392166336908
514,7198,24.68204085948904
515,15476,58.75202965299637
516,9277,237.5752504437856
517,21006,41.680282355256864
518,100766,100.95132143681349
519,21170,33.909438342697634
520,101989,107.49285779914108
521,132230,18.584651230490717
522,13438,3.917006095712386
523,17587,23.302943977035852
524,8430,64.34556153410094
525,8821,63.6103463221129
526,5207,54.67090030602282
527,147058,83.70488447180294
528,37787,59.26817595421058
529,147058,231.69136518981617
530,118480,18.98664000864256
531,134298,118.8392011510711
532,8665,320.2766571454529
533,16338,90.53800824667351
534,147905,48.163807452975036
535,713,143.47309377675637
536,27577,7.3947355958418575
537,2851,129.6717634829686
538,209483,61.63418670348344
539,209102,9.901774752069278
540,20959,35.69493899958796
541,185214,51.05367995028582
542,17566,29.912902885200328
543,2700,92.24755258225477
544,12725,51.92963429406825
545,859,34.25388301828032
546,157423,63.52460225428246
547,2209,99.41711572295642
548,210356,40.205436994822186
549,24769,69.15162111969494
550,113937,22.79138461947197
551,225184,45.18527687639757
552,18468,91.03932720196528
553,3659,103.90044615916624
554,132926,51.72288302806984
555,43445,47.08213707442761
556,1315,55.51868887512661
557,1315,26.526102180331264
558,17051,45.605787470381
559,164794,12.0643715609979
560,9951,25.911030142014
561,150404,53.311437891252076
562,147676,36.11406843939938
563,21340,44.481997700860816
564,84592,54.436464433257434
565,192794,74.24863130362212
566,174624,20.87370378169408
567,154939,38.144315219650046
568,220071,13.621200355744744
569,24565,62.21569977127545
570,6648,88.39000236693127
571,8402,97.18543377244087
572,150155,24.244244996646252
573,8402,120.55569889646013
574,157836,96.26759211444391
575,8207,173.212597146672
576,213691,10.076609848128301
577,3972,56.5777606055706
578,155278,14.897913111404335
579,39984,44.35266991612698
580,139625,23.689618149727767
581,183907,84.88444065378322
582,157120,28.702188319920744
583,15589,7.7224283328545615
584,109175,83.81159144243694
585,36844,56.260219335340594
586,168490,35.744143172405025
587,1715,35.0676553299576
588,95773,115.17590764760612
589,3199,77.3602418174843
590,157798,15.994489753422544
591,10448,83.80577513964249
592,44460,103.43353068580326
593,50806,39.920923299952214
594,2599,66.11914431462125
595,34542,153.94059417369058
596,8701,219.6584779316491
597,215084,38.0990327144291
598,127934,211.07716057094916
599,153588,13.755447955927329
600,8561,111.3856397533938
601,24833,8.191075648356867
602,95765,64.07750385977558
603,26375,81.2557299381844
604,1426,20.950791893292557
605,157316,8.188891593515113
606,21430,48.97510366090657
607,159069,61.34818069876188
608,6478,110.64646478114392
609,8527,237.624959947658
610,16918,103.15784450825178
611,44185,143.17073083993225
612,118793,177.94274081067647
613,55,67.9078025642153
614,27592,99.66934883842968
615,15411,52.22336898755572
616,136749,150.84708995123208
617,215338,52.245051680646355
618,214125,39.11001282523557
619,153992,47.68357328752517
620,773,145.68714853825932
621,160066,14.737402830732105
622,746,6.177305111691215
623,36904,47.129315167958076
624,15617,29.31375613807808
625,22634,18.735365065543288
626,9788,76.94692093592712
627,20531,57.50799620158282
628,131141,109.06389012071458
629,17439,54.61898501998525
630,148442,149.3090408890149
631,193034,28.128890669527458
632,16046,52.514954882095296
633,215507,14.317281723888318
634,4727,48.84281188153573
635,1074,69.07368758605736
636,84936,119.62785438480849
637,153827,27.48030800114957
638,69398,66.21003628729498
639,120817,108.11727413987707
640,157501,50.07076650732571
641,4690,8.039405026364411
642,1291,97.65084929971178
643,19555,47.78752766384132
644,23706,58.51729222384486
645,157218,106.10839019796197
646,12965,49.4850644886743
647,157753,153.99074191971363
648,109332,5.916486263399104
649,27600,36.02845165963558
650,1246,81.28003867014776
651,8665,170.10630491680442
652,108660,32.10832496989389
653,17608,124.45724894750565
654,4274,61.99016150886507
655,157526,61.83476836896388
656,111376,52.965445977809885
657,120483,548.483507085842
658,108660,74.20139134833448
659,157526,49.21272937317334
660,155805,21.94939910331813
661,215464,25.61319550812221
662,157812,23.76337791891809
663,24540,54.19353540083678
664,6455,43.519943024117545
665,188374,85.50774437877894
666,43871,51.261761080178026
667,2607,24.698467338585402
668,8719,116.26411611049036
669,25970,62.331212947602204
670,111050,39.447323644650076
671,1277,133.6368761198186
672,25069,94.81801666252191
673,12025,61.451107886315725
674,8946,193.64129725542603
675,25091,30.5458554288155
676,27588,58.26570344071771
677,118765,180.00771454811718
678,217,56.96934860576938
679,43107,53.62368246479024
680,7640,112.29102980648298
681,1783,51.85243527134946
682,55087,91.38273088196355
683,23022,108.21786974170756
684,7517,39.58038839431944
685,123967,124.9806824379905
686,220004,1.6536998826123668
687,1776,49.062334697809064
688,136872,58.403496014311116
689,11931,33.75637346845167
690,163296,52.705096350719025
691,111376,107.06486013963146
692,120439,130.1843503234446
693,39945,31.48004598344802
694,210704,65.76354007154916
695,8821,35.5272964593656
696,3589,61.455370523139706
697,16918,43.816707052180526
698,17428,50.70038365535506
699,17553,69.75628091836833
700,155644,66.65361452202599
701,208037,50.9174793670506
702,83767,69.6476191928749
703,2630,69.9514718898567
704,2105,67.17257491130457
705,10448,80.72384198076959
706,8190,80.59268107777618
707,157753,154.27733057555406
708,17351,65.24802514956606
709,8665,525.2616414463172
710,209493,24.074249581254648
711,13707,48.4335520558877
712,2223,23.939961639802494
713,3818,6.7662912781171105
714,107616,109.08532979632686
715,9697,129.06286119314774
716,12355,8.148046639693407
717,136703,13.923625102251682
718,211202,23.427983399381066
719,7714,122.9796771254879
720,13820,102.17643358526857
721,23663,30.704421132446452
722,27488,140.72369025369204
723,70042,61.24270104343867
724,136868,25.264156863094925
725,95098,107.44310174217613
726,1315,70.89114488641255
727,147058,24.759811893820824
728,9200,69.26869329767615
729,2223,68.22595385270603
730,9277,138.51711328076377
731,11931,23.88891855660466
732,17568,18.76737737536355
733,22596,27.48048727972478
734,17591,37.063669841315814
735,73257,21.26060785507115
736,95042,337.7101260933574
737,178839,11.856994140013974
738,176300,21.732223340090602
739,223804,68.27078900764742
740,215345,47.51222633955171
741,26184,41.05452040198299
742,148095,102.65477013183263
743,212612,63.079446369020815
744,153929,36.02786898322728
745,19517,55.37253577414003
746,29408,49.99540340699921
747,158372,30.417469922865692
748,107163,79.97615963242406
749,3862,170.31237440953961
750,23953,55.48317970255711
751,22722,36.43020093595077
752,95765,87.62313914548386
753,2209,44.95967355612853
754,17602,28.369602882278194
755,146404,42.63349908584486
756,2200,98.188993389397
757,154890,156.26681646731848
758,6199,122.6177840433798
759,23061,78.65965665594949
760,8028,179.37759678569398
761,10318,80.2279927416131
762,22855,49.189174737432865
763,21152,33.25705830216484
764,17492,15.174623272409134
765,116495,24.700941576546427
766,174624,48.65444376827424
767,220651,29.33454044025987
768,8665,157.44108728521138
769,10072,53.75182815784964
770,23778,3.9882126639242084
771,15727,42.868601926132676
772,17576,53.09216495432531
773,8028,175.26159619367618
774,136863,23.089847341103898
775,10909,63.25661188333072
776,19648,34.336991294487355
777,132138,30.0840060615302
778,6640,121.49232933088922
779,155644,52.48983812209422
780,17595,33.70618090398125
781,2211,35.50859039694374
782,35442,10.517139150661526
783,21360,31.419938218116215
784,122926,206.9388647295847
785,27414,40.283049552645366
786,16962,28.38262476439884
787,4916,14.14468173890976
788,44474,40.17377619833218
789,1221,41.154511939143724
790,95726,70.39669756282498
791,148095,99.05550047764463
792,2344,59.66633507927696
793,117688,105.6514254127378
794,117688,90.60828978514424
795,117232,55.66324133092965
796,117335,89.96239608677985
797,20658,26.067337390012284
798,17428,84.4449742803317
799,3818,85.50006333880314
800,44460,166.75248094857315
801,155644,32.57575039486284
802,186979,50.462502095021115
803,118753,466.44324372393015
804,148095,56.198564205793325
805,116984,59.61067676010827
806,7717,33.91954797605667
807,6846,51.80529274980568
808,1027,33.99824452772311
809,2797,31.652105216047808
810,24436,78.49995511563586
811,10996,404.5052646279174
812,122926,39.04488862198918
813,8527,181.93623567610112
814,123036,179.8931768144417
815,87127,31.311216764786025
816,117761,105.99265276929243
817,2067,55.346662306358205
818,58770,59.90182506518722
819,149464,71.13064728063902
820,10318,71.0317797439088
821,53454,21.089156081433718
822,15835,14.881043429124274
823,191373,19.77907267716947
824,4795,21.64147816592986
825,3436,8.340910888864613
826,120234,245.08162336799873
827,1168,129.42262497025771
828,8205,23.738582530925193
829,13140,76.39625165139563
830,125078,20.528096630174772
831,15188,33.898144104553126
832,20658,61.22023533781564
833,148743,31.50542212450295
834,11065,45.89309613226453
835,63421,82.61290873403996
836,23882,14.39431463339167
837,211573,97.12826318069617
838,17579,46.679532067397616
839,24235,126.59751516292076
840,1027,27.16170861119279
841,175220,55.59488942157382
842,9538,94.59088915423705
843,150155,16.037598772461628
844,106803,78.14247525088133
845,2211,45.27346745602095
846,14500,21.067876099425227
847,154890,124.05250650701879
848,213394,71.41204794003414
849,43834,93.33824304725296
850,123074,24.29197688909175
851,27602,33.28134221481492
852,1074,62.96428546029298
853,154333,39.427250278748524
854,1301,98.12992298743707
855,19092,8.062013435836464
856,7293,11.342404134903756
857,203347,19.763640785325762
858,217491,36.47444716700338
859,17351,25.095202711167136
860,3972,133.8047982894911
861,2782,132.6040204862296
862,7198,127.00231844913557
863,11287,13.427278438327436
864,8387,174.59343751135762
865,54866,11.678523281180155
866,215280,62.202221232384794
867,15947,22.28473435831813
868,144532,19.83904358460582
869,223825,54.23774927965044
870,13357,105.60731887629015
871,214933,15.41698299650192
872,96088,32.50129110701054
873,107644,5.446248166843778
874,7714,99.2830717808045
875,24262,28.601984809976138
876,14789,80.31619470019658
877,157275,45.60691976606368
878,12469,99.34744535933888
879,12757,44.4880379789083
880,8701,153.41719273827178
881,43943,38.06517096331857
882,166254,103.1500249073973
883,154372,46.18204096688082
884,10863,190.86795438130864
885,161724,27.30635629266901
886,203350,22.125883914519658
887,217491,40.051651907183434
888,4009,54.20366799564439
889,147047,80.45740784377536
890,135984,174.58751525281562
891,118286,297.9399392104621
892,157526,104.52348117516635
893,22890,18.903466217807104
894,3199,65.83042625394671
895,16275,60.38253796457696
896,12077,139.96082794035422
897,12725,59.597122853475774
898,150693,52.5084274851286
899,24276,14.365727888974252
900,8361,247.93593342970507
901,116757,43.437907481416616
902,152248,85.20983035679443
903,223403,12.89976138049315
904,148095,168.85510352602668
905,2118,65.03362705183443
906,67847,85.17660105484181
907,23969,44.44126272160353
908,6858,71.3691072262515
909,27547,195.47771746872317
910,27547,41.533423866999726
911,3576,89.87376823071347
912,95902,35.96001075335784
913,110076,356.6615651570462
914,2786,60.28660487181625
915,205007,20.77787498342437
916,187619,19.963789696751448
917,120341,109.9681433244051
918,9736,42.72019430842044
919,157757,94.64952787719324
920,147043,11.181919158607506
921,211813,51.13162784890914
922,203347,2.4186570814037247
923,203350,27.15812539148096
924,225301,46.55920523148843
925,23774,16.702153938293854
926,24153,97.3624903287953
927,859,64.50873930308333
928,116936,218.982600273416
929,4781,69.95057996905801
930,5229,109.6566395164312
931,8715,43.13699939617229
932,98358,25.458956282609076
933,8527,360.0876580050418
934,1168,45.51611741062442
935,113688,119.17478266152858
936,74455,3.324015292970949
937,4396,88.97689111355282
938,1027,21.890145689484914
939,3317,78.75229015231635
940,139776,16.08976707232186
941,149464,193.00662519914607
942,10019,63.12972747890425
943,1913,50.37423055127631
944,215317,10.139582355946485
945,156793,28.251343268015646
946,17154,42.23640100491587
947,10019,66.23574325841008
948,89331,71.85789085373086
949,39945,186.6173305516296
950,19091,17.127416598977316
951,193144,49.51696743963669
952,20711,97.01048878705386
953,3100,20.70616473601054
954,23706,27.85174251454453
955,206199,10.408668523292894
956,64445,69.10966821021019
957,147558,42.555097643780286
958,17592,7.980038727761708
959,157674,43.608337972051245
960,4787,84.79000762626644
961,38347,83.43705197182541
962,175804,10.815488339125867
963,2653,77.75074485472217
964,113932,32.20368271549169
965,211971,20.15464373664
966,151917,85.37220253676583
967,157847,81.0448596050652
968,1343,148.21722892497013
969,138533,76.29710251948025
970,147966,19.45612458848201
971,24540,39.938648791029784
972,220868,4.638537935281929
973,185214,62.66621799007605
974,16918,30.123073947208194
975,119065,72.0842188150234
976,9788,60.024046411241216
977,369,107.66146027050104
978,14626,50.58867766755199
979,158853,21.936988540486848
980,1345,1.6336124919717092
981,64445,137.77491781845023
982,9538,89.10397015510263
983,21430,37.070801084376285
984,22507,52.559905508749225
985,20607,24.89827693242355
986,163040,73.16773442677487
987,44473,171.66103687832174
988,180976,35.721042830850784
989,26609,53.252959105371545
990,27578,45.14543825374941
991,26054,46.8785353581665
992,17201,117.78095494633541
993,8236,94.83570459446324
994,11772,49.864632204622794
995,8268,142.69627063443932
996,140000,19.588317543591767
997,190539,55.217933290108135
998,155644,34.17903399861255
999,4396,34.757867781057875
1000,106803,58.49099784147469
1001,94764,88.12855611145413
1002,120483,206.02557733439167
1003,9632,107.53794878009077
1004,10852,266.83489257300516
1005,157791,46.01300169348054
1006,63525,85.29377049311012
1007,36844,70.02246583483314
1008,92566,206.76862302860332
1009,123105,132.9126912609894
1010,10248,29.61846904303072
1011,85238,28.13017206957754
1012,2653,28.97243233528132
1013,20711,35.863351963090814
1014,3317,31.47032959479973
1015,1693,47.853383762191676
1016,147404,12.091253631213991
1017,1337,27.652976641674034
1018,20972,40.1313156441115
1019,369,35.22436352583704
1020,131117,129.08212121269395
1021,296,77.46862716657039
1022,14650,113.3009280853763
1023,146356,39.07376070407938
1024,19455,59.652217855145885
1025,224026,9.503780822279472
1026,9788,53.470814909108064
1027,7773,93.5144863256732
1028,148456,21.15737797693155
1029,211604,35.98100470051469
1030,2607,84.01571191311854
1031,44500,104.39358073222685
1032,10844,20.93612477481595
1033,9200,135.02145310209008
1034,136703,64.65388286126525
1035,44160,114.52837842173616
1036,27553,98.9861620212074
1037,208445,30.553684785102554
1038,1557,29.045833068443347
1039,24034,40.5926912493668
1040,224540,53.57881870653551
1041,43834,98.3187083654596
1042,4937,4.305603071755532
1043,12383,57.255407331425744
1044,215004,73.53829462166513
1045,25301,29.838924707082228
1046,157761,69.81469794505634
1047,16312,105.435119580413
1048,7930,145.2360655595946
1049,2782,73.34100659008446
1050,163296,48.21197640749856
1051,123097,120.29000546368792
1052,25642,5.812851441977286
1053,67382,32.88361831579883
1054,27600,45.36053827312893
1055,2653,158.9395204533654
1056,1091,18.906698529595133
1057,5229,81.54830150863994
1058,17607,42.66656322969368
1059,148442,97.80608828157774
1060,10269,52.42261019257204
1061,3576,50.645494490339715
1062,101720,93.26043504619855
1063,8205,222.96522779048496
1064,2290,182.6507399627493
1065,87087,89.47913503388641
1066,10019,56.25858844477763
1067,13401,70.38638029840497
1068,19555,57.40643594071224
1069,23440,86.87807520432804
1070,157753,116.30159215781276
1071,215225,21.522688978301254
